record_id,timestamp,task,image_id,annotated_path,elapsed_ms,record_json
f7ebb7f7,2026-06-21T15:07:06,detection,2c1ff1d0,data/captures/2c1ff1d0_detection.jpg,2.39,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.49, ""bbox"": [160, 83, 404, 217], ""engine"": ""fallback_contour_detector""}"
01d08b03,2026-06-21T15:07:07,detection,stream_1782029210157_345,stream,2.59,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.448, ""bbox"": [242, 157, 483, 323], ""engine"": ""fallback_contour_detector""}"
b7fac5a6,2026-06-21T15:07:07,detection,stream_1782029210157_345,stream,2.59,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
09ee48cb,2026-06-21T15:07:07,detection,stream_1782029210157_345,stream,2.59,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
042ac543,2026-06-21T15:07:07,detection,stream_1782029210157_345,stream,2.59,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
516bdce7,2026-06-21T15:07:07,detection,stream_1782029210157_345,stream,2.59,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
7b6ee1dd,2026-06-21T15:07:08,detection,stream_1782029210157_360,stream,2.52,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.417, ""bbox"": [358, 157, 503, 323], ""engine"": ""fallback_contour_detector""}"
6c08ff0e,2026-06-21T15:07:08,detection,stream_1782029210157_360,stream,2.52,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
1cc186b7,2026-06-21T15:07:08,detection,stream_1782029210157_360,stream,2.52,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
2d6abe57,2026-06-21T15:07:08,detection,stream_1782029210157_360,stream,2.52,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
96bbb405,2026-06-21T15:07:08,detection,stream_1782029210157_360,stream,2.52,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
5e195213,2026-06-21T15:07:09,detection,stream_1782029210157_375,stream,3.0,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.409, ""bbox"": [92, 157, 218, 303], ""engine"": ""fallback_contour_detector""}"
f9ec0a5d,2026-06-21T15:07:09,detection,stream_1782029210157_375,stream,3.0,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.39, ""bbox"": [358, 198, 483, 323], ""engine"": ""fallback_contour_detector""}"
6d5dc222,2026-06-21T15:07:09,detection,stream_1782029210157_375,stream,3.0,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
282c222d,2026-06-21T15:07:09,detection,stream_1782029210157_375,stream,3.0,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
f979caa5,2026-06-21T15:07:09,detection,stream_1782029210157_375,stream,3.0,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
5c843809,2026-06-21T15:07:09,detection,stream_1782029210157_390,stream,2.65,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.409, ""bbox"": [227, 157, 353, 303], ""engine"": ""fallback_contour_detector""}"
6e7a9bcc,2026-06-21T15:07:09,detection,stream_1782029210157_390,stream,2.65,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.39, ""bbox"": [358, 198, 483, 323], ""engine"": ""fallback_contour_detector""}"
c33ece97,2026-06-21T15:07:09,detection,stream_1782029210157_390,stream,2.65,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
16807139,2026-06-21T15:07:09,detection,stream_1782029210157_390,stream,2.65,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
d8ac301a,2026-06-21T15:07:09,detection,stream_1782029210157_390,stream,2.65,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
23324ce1,2026-06-21T15:07:10,detection,stream_1782029210157_405,stream,2.17,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.414, ""bbox"": [358, 157, 488, 323], ""engine"": ""fallback_contour_detector""}"
5113efc6,2026-06-21T15:07:10,detection,stream_1782029210157_405,stream,2.17,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
6a1f2a48,2026-06-21T15:07:10,detection,stream_1782029210157_405,stream,2.17,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
f021665e,2026-06-21T15:07:10,detection,stream_1782029210157_405,stream,2.17,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
c5ca1ba3,2026-06-21T15:07:10,detection,stream_1782029210157_405,stream,2.17,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
281103f2,2026-06-21T15:07:11,detection,stream_1782029210157_420,stream,2.94,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.409, ""bbox"": [77, 157, 203, 303], ""engine"": ""fallback_contour_detector""}"
91056673,2026-06-21T15:07:11,detection,stream_1782029210157_420,stream,2.94,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.39, ""bbox"": [358, 198, 483, 323], ""engine"": ""fallback_contour_detector""}"
871af1ca,2026-06-21T15:07:11,detection,stream_1782029210157_420,stream,2.94,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
fe64e8c4,2026-06-21T15:07:11,detection,stream_1782029210157_420,stream,2.94,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
71bd9b23,2026-06-21T15:07:11,detection,stream_1782029210157_420,stream,2.94,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
296a6b02,2026-06-21T15:07:12,detection,stream_1782029210157_435,stream,2.89,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.409, ""bbox"": [212, 157, 338, 303], ""engine"": ""fallback_contour_detector""}"
4ac941d1,2026-06-21T15:07:12,detection,stream_1782029210157_435,stream,2.89,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.39, ""bbox"": [358, 198, 483, 323], ""engine"": ""fallback_contour_detector""}"
359373a5,2026-06-21T15:07:12,detection,stream_1782029210157_435,stream,2.89,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
c156ebbe,2026-06-21T15:07:12,detection,stream_1782029210157_435,stream,2.89,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
dcadae6a,2026-06-21T15:07:12,detection,stream_1782029210157_435,stream,2.89,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
38c7d85e,2026-06-21T15:07:12,detection,stream_1782029210157_450,stream,2.53,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.415, ""bbox"": [347, 157, 483, 323], ""engine"": ""fallback_contour_detector""}"
c5fbe663,2026-06-21T15:07:12,detection,stream_1782029210157_450,stream,2.53,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
df9af84f,2026-06-21T15:07:12,detection,stream_1782029210157_450,stream,2.53,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
c2960fc2,2026-06-21T15:07:12,detection,stream_1782029210157_450,stream,2.53,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
4e64c970,2026-06-21T15:07:12,detection,stream_1782029210157_450,stream,2.53,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
59459b60,2026-06-21T15:07:13,detection,stream_1782029210157_465,stream,2.77,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.449, ""bbox"": [358, 157, 608, 323], ""engine"": ""fallback_contour_detector""}"
ea980a69,2026-06-21T15:07:13,detection,stream_1782029210157_465,stream,2.77,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
5897dcd1,2026-06-21T15:07:13,detection,stream_1782029210157_465,stream,2.77,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
fb859f4c,2026-06-21T15:07:13,detection,stream_1782029210157_465,stream,2.77,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
ed07f7cf,2026-06-21T15:07:13,detection,stream_1782029210157_465,stream,2.77,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
4f2fc5d1,2026-06-21T15:07:14,detection,68186cfb,data/captures/68186cfb_detection.jpg,2.75,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.649, ""bbox"": [0, 110, 624, 343], ""engine"": ""fallback_contour_detector""}"
5c3f8dfa,2026-06-21T15:07:14,detection,68186cfb,data/captures/68186cfb_detection.jpg,2.75,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.49, ""bbox"": [160, 83, 404, 217], ""engine"": ""fallback_contour_detector""}"
778af545,2026-06-21T15:07:14,detection,stream_1782029210157_480,stream,3.25,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.409, ""bbox"": [197, 157, 323, 303], ""engine"": ""fallback_contour_detector""}"
ab14eadd,2026-06-21T15:07:14,detection,stream_1782029210157_480,stream,3.25,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.39, ""bbox"": [358, 198, 483, 323], ""engine"": ""fallback_contour_detector""}"
58bada23,2026-06-21T15:07:14,detection,stream_1782029210157_480,stream,3.25,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
99c2729f,2026-06-21T15:07:14,detection,stream_1782029210157_480,stream,3.25,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
5ffadf2e,2026-06-21T15:07:14,detection,stream_1782029210157_480,stream,3.25,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
e7d6d7b3,2026-06-21T15:07:15,detection,stream_1782029210157_495,stream,5.63,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.419, ""bbox"": [332, 157, 483, 323], ""engine"": ""fallback_contour_detector""}"
93dbc74c,2026-06-21T15:07:15,detection,stream_1782029210157_495,stream,5.63,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
56c5e2e0,2026-06-21T15:07:15,detection,stream_1782029210157_495,stream,5.63,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
2e60bdac,2026-06-21T15:07:15,detection,stream_1782029210157_495,stream,5.63,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
628f6784,2026-06-21T15:07:15,detection,stream_1782029210157_495,stream,5.63,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
84408d42,2026-06-21T15:07:15,detection,stream_1782029210157_510,stream,2.22,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.446, ""bbox"": [358, 157, 593, 323], ""engine"": ""fallback_contour_detector""}"
750f0f62,2026-06-21T15:07:15,detection,stream_1782029210157_510,stream,2.22,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
ca21e677,2026-06-21T15:07:15,detection,stream_1782029210157_510,stream,2.22,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
f0c11624,2026-06-21T15:07:15,detection,stream_1782029210157_510,stream,2.22,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
f3fdf088,2026-06-21T15:07:15,detection,stream_1782029210157_510,stream,2.22,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [377, 25, 443, 55], ""engine"": ""fallback_contour_detector""}"
0891cf51,2026-06-21T15:07:17,detection,fcddacb1,data/captures/fcddacb1_detection.jpg,2.43,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.649, ""bbox"": [0, 110, 624, 343], ""engine"": ""fallback_contour_detector""}"
6d91474f,2026-06-21T15:07:17,detection,fcddacb1,data/captures/fcddacb1_detection.jpg,2.43,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.49, ""bbox"": [160, 83, 404, 217], ""engine"": ""fallback_contour_detector""}"
bbc0a5e2,2026-06-21T15:08:52,detection,stream_1782029331779_0,stream,4.15,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.5, ""bbox"": [213, 90, 426, 270], ""engine"": ""fallback_contour_detector""}"
95cd9437,2026-06-21T15:08:53,detection,stream_1782029331779_15,stream,2.79,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.395, ""bbox"": [0, 188, 369, 480], ""engine"": ""fallback_contour_detector""}"
a0e99317,2026-06-21T15:08:53,detection,stream_1782029331779_15,stream,2.79,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.362, ""bbox"": [369, 26, 640, 184], ""engine"": ""fallback_contour_detector""}"
bec07964,2026-06-21T15:08:53,detection,stream_1782029331779_15,stream,2.79,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.357, ""bbox"": [0, 185, 181, 293], ""engine"": ""fallback_contour_detector""}"
cac56aa2,2026-06-21T15:08:53,detection,stream_1782029331779_15,stream,2.79,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [561, 251, 640, 327], ""engine"": ""fallback_contour_detector""}"
788dfeae,2026-06-21T15:08:53,detection,stream_1782029331779_15,stream,2.79,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.354, ""bbox"": [514, 344, 640, 381], ""engine"": ""fallback_contour_detector""}"
b6dfe42c,2026-06-21T15:08:55,detection,stream_1782029331779_30,stream,4.13,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.393, ""bbox"": [118, 188, 640, 470], ""engine"": ""fallback_contour_detector""}"
2b33d9bc,2026-06-21T15:08:55,detection,stream_1782029331779_30,stream,4.13,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.361, ""bbox"": [423, 28, 640, 185], ""engine"": ""fallback_contour_detector""}"
0c7819bb,2026-06-21T15:08:55,detection,stream_1782029331779_30,stream,4.13,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [118, 410, 597, 480], ""engine"": ""fallback_contour_detector""}"
68385550,2026-06-21T15:08:55,detection,stream_1782029331779_30,stream,4.13,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.357, ""bbox"": [104, 440, 528, 480], ""engine"": ""fallback_contour_detector""}"
965a5f0f,2026-06-21T15:08:55,detection,stream_1782029331779_30,stream,4.13,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [562, 252, 640, 327], ""engine"": ""fallback_contour_detector""}"
cab80f7d,2026-06-21T15:08:56,detection,stream_1782029331779_45,stream,3.4,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.421, ""bbox"": [81, 189, 640, 480], ""engine"": ""fallback_contour_detector""}"
c355f334,2026-06-21T15:08:56,detection,stream_1782029331779_45,stream,3.4,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.361, ""bbox"": [393, 28, 640, 183], ""engine"": ""fallback_contour_detector""}"
b87f4e15,2026-06-21T15:08:56,detection,stream_1782029331779_45,stream,3.4,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.356, ""bbox"": [0, 90, 222, 207], ""engine"": ""fallback_contour_detector""}"
4d6d378d,2026-06-21T15:08:56,detection,stream_1782029331779_45,stream,3.4,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [562, 252, 640, 327], ""engine"": ""fallback_contour_detector""}"
320ec81b,2026-06-21T15:08:56,detection,stream_1782029331779_45,stream,3.4,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.354, ""bbox"": [591, 123, 640, 211], ""engine"": ""fallback_contour_detector""}"
e7c1a9ad,2026-06-21T15:08:57,detection,stream_1782029331779_60,stream,3.8,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.417, ""bbox"": [98, 189, 640, 480], ""engine"": ""fallback_contour_detector""}"
8410dfe3,2026-06-21T15:08:57,detection,stream_1782029331779_60,stream,3.8,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.362, ""bbox"": [392, 20, 640, 184], ""engine"": ""fallback_contour_detector""}"
7b03eb5e,2026-06-21T15:08:57,detection,stream_1782029331779_60,stream,3.8,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.355, ""bbox"": [0, 89, 162, 202], ""engine"": ""fallback_contour_detector""}"
1d1384dc,2026-06-21T15:08:57,detection,stream_1782029331779_60,stream,3.8,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [562, 252, 640, 328], ""engine"": ""fallback_contour_detector""}"
8bf91e8a,2026-06-21T15:08:57,detection,stream_1782029331779_60,stream,3.8,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.354, ""bbox"": [591, 123, 640, 209], ""engine"": ""fallback_contour_detector""}"
1e61e8dd,2026-06-21T15:08:58,detection,stream_1782029331779_75,stream,3.76,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.417, ""bbox"": [82, 189, 640, 480], ""engine"": ""fallback_contour_detector""}"
4f2b8deb,2026-06-21T15:08:58,detection,stream_1782029331779_75,stream,3.76,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.361, ""bbox"": [421, 29, 640, 187], ""engine"": ""fallback_contour_detector""}"
1db3d7c2,2026-06-21T15:08:58,detection,stream_1782029331779_75,stream,3.76,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.354, ""bbox"": [0, 91, 154, 208], ""engine"": ""fallback_contour_detector""}"
fabdced4,2026-06-21T15:08:58,detection,stream_1782029331779_75,stream,3.76,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [562, 252, 640, 328], ""engine"": ""fallback_contour_detector""}"
6b3631b4,2026-06-21T15:08:58,detection,stream_1782029331779_75,stream,3.76,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.354, ""bbox"": [591, 123, 640, 211], ""engine"": ""fallback_contour_detector""}"
55cb089e,2026-06-21T15:09:00,detection,stream_1782029331779_90,stream,4.15,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.414, ""bbox"": [78, 191, 640, 480], ""engine"": ""fallback_contour_detector""}"
8c08159d,2026-06-21T15:09:00,detection,stream_1782029331779_90,stream,4.15,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.361, ""bbox"": [408, 28, 640, 184], ""engine"": ""fallback_contour_detector""}"
684100ac,2026-06-21T15:09:00,detection,stream_1782029331779_90,stream,4.15,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.355, ""bbox"": [562, 253, 640, 328], ""engine"": ""fallback_contour_detector""}"
3d4bd3bf,2026-06-21T15:09:00,detection,stream_1782029331779_90,stream,4.15,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.354, ""bbox"": [591, 124, 640, 212], ""engine"": ""fallback_contour_detector""}"
20838101,2026-06-21T15:09:01,detection,stream_1782029331779_105,stream,4.09,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.411, ""bbox"": [0, 190, 640, 472], ""engine"": ""fallback_contour_detector""}"
0ba087ea,2026-06-21T15:09:01,detection,stream_1782029331779_105,stream,4.09,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.362, ""bbox"": [369, 27, 640, 188], ""engine"": ""fallback_contour_detector""}"
33605bf3,2026-06-21T15:09:01,detection,stream_1782029331779_105,stream,4.09,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.366, ""bbox"": [65, 414, 590, 480], ""engine"": ""fallback_contour_detector""}"
79218fd5,2026-06-21T15:09:01,detection,stream_1782029331779_105,stream,4.09,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [562, 251, 640, 329], ""engine"": ""fallback_contour_detector""}"
545b6be6,2026-06-21T15:09:01,detection,stream_1782029331779_105,stream,4.09,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.354, ""bbox"": [591, 123, 640, 209], ""engine"": ""fallback_contour_detector""}"
8c04ee33,2026-06-21T15:09:02,detection,stream_1782029331779_120,stream,3.83,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.402, ""bbox"": [121, 261, 640, 480], ""engine"": ""fallback_contour_detector""}"
0becd349,2026-06-21T15:09:02,detection,stream_1782029331779_120,stream,3.83,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.363, ""bbox"": [371, 21, 640, 187], ""engine"": ""fallback_contour_detector""}"
ae72e31c,2026-06-21T15:09:02,detection,stream_1782029331779_120,stream,3.83,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [111, 259, 380, 408], ""engine"": ""fallback_contour_detector""}"
dafef1cb,2026-06-21T15:09:02,detection,stream_1782029331779_120,stream,3.83,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [562, 253, 640, 327], ""engine"": ""fallback_contour_detector""}"
d63d0dbb,2026-06-21T15:09:02,detection,stream_1782029331779_120,stream,3.83,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.354, ""bbox"": [592, 125, 640, 210], ""engine"": ""fallback_contour_detector""}"
0be4a373,2026-06-21T15:09:03,detection,stream_1782029331779_135,stream,3.88,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.422, ""bbox"": [22, 192, 640, 480], ""engine"": ""fallback_contour_detector""}"
f1095dc3,2026-06-21T15:09:03,detection,stream_1782029331779_135,stream,3.88,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.361, ""bbox"": [392, 31, 640, 185], ""engine"": ""fallback_contour_detector""}"
444ca110,2026-06-21T15:09:03,detection,stream_1782029331779_135,stream,3.88,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.355, ""bbox"": [562, 253, 640, 329], ""engine"": ""fallback_contour_detector""}"
5d643d0b,2026-06-21T15:09:03,detection,stream_1782029331779_135,stream,3.88,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.354, ""bbox"": [590, 124, 640, 212], ""engine"": ""fallback_contour_detector""}"
4e0cc710,2026-06-21T15:09:05,detection,stream_1782029331779_150,stream,2.74,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.401, ""bbox"": [44, 321, 640, 474], ""engine"": ""fallback_contour_detector""}"
bfdb3b9b,2026-06-21T15:09:05,detection,stream_1782029331779_150,stream,2.74,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.362, ""bbox"": [392, 26, 640, 186], ""engine"": ""fallback_contour_detector""}"
6d815ba1,2026-06-21T15:09:05,detection,stream_1782029331779_150,stream,2.74,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.361, ""bbox"": [0, 415, 588, 480], ""engine"": ""fallback_contour_detector""}"
0731d7f6,2026-06-21T15:09:05,detection,stream_1782029331779_150,stream,2.74,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.357, ""bbox"": [57, 446, 473, 480], ""engine"": ""fallback_contour_detector""}"
e19c4359,2026-06-21T15:09:05,detection,stream_1782029331779_150,stream,2.74,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.356, ""bbox"": [562, 252, 640, 329], ""engine"": ""fallback_contour_detector""}"
5b6c48d7,2026-06-21T15:09:06,detection,stream_1782029331779_165,stream,2.94,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.383, ""bbox"": [43, 328, 640, 472], ""engine"": ""fallback_contour_detector""}"
7d4d70e4,2026-06-21T15:09:06,detection,stream_1782029331779_165,stream,2.94,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.374, ""bbox"": [304, 36, 640, 195], ""engine"": ""fallback_contour_detector""}"
a1b6a03a,2026-06-21T15:09:06,detection,stream_1782029331779_165,stream,2.94,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.369, ""bbox"": [0, 413, 593, 480], ""engine"": ""fallback_contour_detector""}"
